ORDER_ID,on.time,in_full,OTIF
FAUG83320503#@$,1.0,0.0,0.0
FAUG83721402,-1.0,0.0,0.0
FAUG85721201,1.0 units,0.0,0.0
FAUG85721101,1.0,0.0,0.0
FAUG83520102,1.0,0.0,0.0
FAUG84520503,1.0,0.0 units,0.0 units
N/A,1.0,0.0,0.0
NULL,1.0 units,-1.0,0.0
FAUG84503403,1.0,0.0,0.0
FAUG85603602#@$,1.0,0.0,0.0
FAUG83603403#@$,1.0,0.0,0.0 units
NULL,1.0,0.0,0.0
FAUG84403101,1.0,0.0,0.0
FAUG83421202,1.0,0.0,0.0
,1.0,0.0,0.0
FAUG85121603,1.0 units,0.0,0.0
FAUG85303102,0.0 units,0.0 units,0.0
ID_FAUG85403102,0.0,0.0,0.0
FAUG83101601,0.0,0.0,0.0
FAUG83902403,0.0,0.0,0.0
FAUG84303601#@$,0.0,0.0,0.0
FAUG84401503,0.0,0.0,0.0
FAUG83221303,0.0,0.0,0.0
FAUG84103302,0.0,0.0,0.0
Faug84521502,0.0 units,0.0 units,0.0
faug84521601,0.0,0.0,
FAUG83422102,0.0,0.0,
N/A,0.0,0.0,0.0
,0.0,0.0,0.0
FAUG84520603,0.0,,0.0
FAUG85520603,0.0,0.0,0.0
FAUG83520202,0.0,0.0,0.0 units
FAUG84421103,0.0,0.0,0.0
FAUG84421501,0.0,0.0,
FAUG85421502,0.0,0.0 units,0.0 units
FAUG83421602,0.0,0.0,0.0
  FAUG84122301  ,0.0,0.0,0.0
FAUG85122402,0.0,0.0,0.0
FAUG83122502,0.0,0.0,0.0
  FAUG84422203  ,0.0,1.0,0.0
  FAUG84422101  ,0.0,1.0,0.0
FAUG83301103,0.0 units,1.0,0.0 units
,0.0,1.0,0.0
FAUG84301501,0.0,1.0 units,0.0
FAUG85301601,0.0,1.0,0.0
FAUG84421601,0.0,-1.0,0.0
FAUG85102303,0.0 units,-1.0,-1.0 units
FAUG83102402,-1.0,1.0,0.0
FAUG83122201,0.0 units,1.0,0.0
FAUG83720103,0.0,1.0,0.0
FAUG85720103,,1.0,0.0
FAUG85303603,0.0,1.0,
FAUG85303602,0.0,1.0,0.0
FAUG85320302,0.0,1.0,0.0
FAUG83320202,0.0,1.0,0.0
faug84603102,0.0,1.0,0.0
FAUG85721302,0.0 UNITS,1.0,0.0
FAUG85321103,0.0,1.0,0.0
FAUG85321601,0.0,1.0,0.0
ID_FAUG84221501,0.0,1.0,0.0
FAUG85520102,0.0,1.0,0.0 Units
FAUG83622303,0.0,1.0,0.0
NULL,0.0,1.0,0.0
FAUG85621402#@$,0.0,1.0,0.0
FAUG84902501,0.0,nan units,0.0
ID_FAUG85902403,0.0,1.0,0.0
FAUG84101203#@$,0.0,1.0,0.0
FAUG85101203,0.0,1.0,0.0
FAUG84220301,0.0,1.0,0.0
FAUG84220601,0.0,1.0 units,0.0
Faug85201102,0.0,-1.0,0.0
faug83201101,0.0,1.0,0.0
faug83601501,0.0,1.0,0.0
  FAUG84522102  ,0.0,1.0 units,0.0
  FAUG83522303  ,0.0,1.0,0.0
FAUG84522603,0.0 units,1.0,0.0
Faug83522203#@$,0.0,1.0,0.0
  faug83521403  ,0.0,1.0,0.0
FAUG84521503#@$,0.0,1.0,0.0
FAUG83521603#@$,0.0,1.0,0.0
  FAUG84121301  ,0.0,1.0,-1.0 units
FAUG84121103,0.0 units,,0.0
FAUG85121103,0.0 units,1.0,0.0
ID_    ,0.0,1.0,0.0
ID_FAUG85420302,0.0,1.0,0.0
N/A,0.0,1.0,0.0
FAUG84420602,0.0,1.0,0.0
FAUG85622601,1.0,1.0 units,1.0
FAUG83622202,1.0,1.0,1.0
FAUG84221301,1.0,1.0,1.0
FAUG85221603,1.0,1.0,1.0
FAUG83221503,1.0,1.0 units,-1.0
ID_FAUG84721402,,1.0 units,1.0
ID_FAUG83721302,1.0,1.0,1.0
Faug83503603,1.0 Units,1.0,1.0
FAUG83501303,1.0,1.0,1.0 units
FAUG84501303,1.0,1.0,1.0
FAUG83501501#@$,1.0,1.0,1.0
,-1.0,1.0,1.0
FAUG85401501,1.0,1.0,1.0
FAUG85720602,1.0,1.0,1.0
FAUG83902401,1.0,1.0,1.0 units
FAUG85902401,1.0,1.0,1.0 units
FAUG83220601,1.0 units,1.0,1.0
ID_FAUG85220302,1.0 units,nan units,1.0
NULL,1.0,,1.0
  faug84220401  ,1.0,1.0,1.0
  FAUG83621301  ,1.0,,1.0
FAUG84621501,1.0,1.0,1.0
FAUG83621503,1.0,1.0,1.0
N/A,1.0,1.0,1.0
FAUG85321602,1.0 units,1.0,1.0
Faug84321202,1.0,1.0,1.0
  FAUG85321202  ,1.0,-1.0,1.0
FAUG83203403,1.0,1.0,1.0
ID_  FAUG83102102  ,,1.0 UNITS,1.0
FAUG83301401,-1.0 units,1.0,1.0
FAUG85301501,1.0,1.0,1.0 units
FAUG84301403#@$,-1.0,1.0,1.0
Faug84201501,1.0,1.0,1.0
  FAUG84201601  ,1.0,1.0,1.0
ID_FAUG83420301,1.0,1.0,1.0
FAUG83121203,1.0,1.0,1.0 units
FAUG84522103,1.0,1.0,1.0
faug85522403,1.0,1.0,1.0
FAUG85521102,1.0,1.0,1.0
FAUG84521501,1.0 units,1.0 units,1.0
FAUG83122203#@$,1.0,1.0,1.0
FAUG83103201,1.0,1.0,1.0 units
NULL,-1.0,1.0,1.0
  FAUG83403203  ,1.0,1.0,1.0 units
FAUG85403201,1.0,1.0,1.0
FAUG83403502,1.0,-1.0,1.0
FAUG85303503,1.0,1.0,1.0
FAUG83303501,1.0,1.0,1.0
FAUG83703502,1.0,1.0,1.0
  FAUG84703103  ,1.0,1.0,1.0 units
FAUG85703302,1.0,1.0,1.0
N/A#@$,,1.0,1.0
FAUG85103303,1.0,0.0,0.0
FAUG84103503,1.0,0.0,0.0
FAUG86103503,1.0 units,0.0 units,0.0
faug86903602,1.0,0.0,-1.0
FAUG85903603,1.0,0.0,0.0
FAUG86702401,-1.0 units,0.0,0.0
FAUG84702602,1.0,0.0,0.0
FAUG85702403#@$,1.0,0.0,0.0 units
FAUG85601603#@$,1.0,0.0 units,0.0
FAUG84601402,1.0,0.0,0.0
FAUG86301601#@$,1.0,,0.0 units
FAUG84203603,1.0,0.0 units,0.0 units
FAUG85203303#@$,1.0,0.0,0.0
ID_  FAUG86621401  ,1.0,0.0,0.0
FAUG84621601,1.0,0.0,0.0
FAUG85101603#@$,1.0,0.0,0.0
FAUG86101602,1.0,0.0,
FAUG84101503,1.0,0.0,0.0
FAUG86102401,1.0,-1.0 units,0.0
FAUG84902603,1.0,0.0,0.0
FAUG86902401,1.0,0.0,0.0
FAUG85902602,1.0 units,0.0,0.0
FAUG86201603,1.0,0.0,0.0
FAUG84201502#@$,1.0 units,,0.0
NULL,-1.0,0.0,0.0
  FAUG84202303  ,1.0,0.0,0.0
Faug84321603#@$,1.0,0.0,0.0
FAUG85321502,1.0,0.0,0.0
FAUG86402602#@$,1.0,0.0,0.0
FAUG84402502,1.0 units,0.0,0.0
N/A,1.0 units,0.0,0.0
FAUG86720203,1.0 units,0.0,0.0
FAUG85221102,1.0,0.0,0.0
ID_FAUG86221402,1.0,0.0,0.0
Faug84703302,1.0,0.0,0.0
FAUG85703403,1.0,0.0,0.0
FAUG85320601,1.0,0.0,0.0
FAUG84320502,1.0,0.0,0.0
FAUG86721603,1.0 units,0.0,0.0
NULL,-1.0,0.0,0.0
faug85122502,1.0,0.0,0.0
FAUG86122201#@$,1.0,0.0,0.0
FAUG85220601,1.0,0.0,0.0
FAUG85520503,1.0,0.0,0.0
FAUG86520201,1.0,0.0,0.0 units
FAUG86501403,1.0,0.0,0.0
FAUG85503503,1.0,0.0,0.0
FAUG86503302,1.0,0.0,0.0
FAUG84603501,1.0,0.0 units,0.0
faug86603403,1.0,0.0,0.0
Faug84303402,1.0,0.0,0.0
FAUG86521103,1.0,0.0,0.0
FAUG86521402,1.0,0.0,0.0 units
FAUG86121401,1.0,0.0,
FAUG85422302,1.0 Units,0.0,0.0
ID_FAUG86321503,0.0,-1.0,0.0
FAUG84303303,0.0,0.0,0.0
  FAUG84622601  ,0.0,0.0,0.0
  FAUG84622202  ,0.0,0.0,0.0
#@$,,-1.0,0.0
,0.0,0.0,0.0
FAUG84702203#@$,0.0,0.0,0.0
FAUG85521503,0.0,0.0,0.0
FAUG84521302,0.0,0.0,0.0
ID_FAUG86522303#@$,0.0,0.0,0.0
FAUG86522203,0.0,0.0,0.0
FAUG86422501,0.0,0.0,0.0
  FAUG84121502  ,0.0,0.0,0.0
FAUG84420603,0.0,0.0,0.0
  FAUG86420303  ,0.0,0.0,0.0
FAUG85420603,0.0,0.0,0.0
FAUG85520601,0.0,0.0,0.0
N/A,0.0,0.0,0.0
FAUG86421202,0.0,0.0,0.0
ID_N/A,0.0,0.0,0.0
FAUG85421602#@$,0.0,0.0,0.0
FAUG85122403,0.0,0.0,0.0
FAUG84122303,,0.0,0.0
FAUG84122602#@$,-1.0,0.0,0.0
FAUG86122502,0.0,0.0,0.0
FAUG85422102,0.0,1.0,0.0
FAUG84422602,0.0,1.0,0.0
FAUG84422603,0.0,1.0,0.0
FAUG84422202,0.0,1.0,-1.0
FAUG86301402,0.0,1.0,0.0
FAUG84421402,0.0,1.0,0.0
FAUG84102102,0.0,1.0,0.0
  FAUG84102402  ,0.0,1.0,0.0
FAUG85122503,0.0,1.0,0.0
Id_N/A,0.0,1.0,0.0
FAUG86603301,0.0,,0.0
  N/A  ,0.0 units,1.0 units,0.0
FAUG84203103,0.0,,0.0
FAUG85203402,0.0,1.0,nan units
Faug86203203,0.0,1.0,-1.0 units
FAUG84721401,0.0,1.0,0.0
FAUG84221102,0.0,1.0,0.0
FAUG86622403,0.0,1.0,0.0
N/A,0.0,1.0,0.0
faug84501201,0.0,,0.0
ID_FAUG86501503,0.0,1.0,-1.0
FAUG86501202,0.0 units,-1.0,0.0
  FAUG84703201  ,0.0,1.0,0.0
FAUG86703202,0.0,1.0,-1.0 units
FAUG84220102#@$,0.0,,0.0
FAUG85220602,0.0,1.0,0.0
ID_FAUG85401402,0.0,1.0,0.0
ID_FAUG86401501,0.0,1.0,0.0
NULL,0.0,1.0,0.0
FAUG86403203,0.0,,0.0 units
FAUG84403202,0.0,1.0,-1.0
FAUG86702201#@$,0.0,1.0,-1.0
N/A,0.0,1.0 units,0.0
  FAUG85521403  ,0.0,1.0 units,0.0
#@$,0.0,1.0,0.0
id_  faug84121603  ,0.0,1.0,0.0
FAUG85121403,0.0,1.0,0.0
FAUG84420303,-1.0,1.0,-1.0
ID_  FAUG84420501  #@$,0.0,1.0,0.0
ID_FAUG85420201,0.0,1.0,0.0
FAUG86420101,0.0,1.0,0.0
FAUG85402501,1.0,1.0,1.0
FAUG85622303,1.0,1.0,1.0 units
Faug86622502,1.0,1.0,1.0
FAUG84622501,1.0,1.0,1.0
FAUG84221601,1.0,1.0,1.0
FAUG85721502,1.0,1.0,-1.0
FAUG86320301,-1.0,1.0,1.0
FAUG86320201,1.0,1.0,1.0
ID_  FAUG85320502  ,1.0,1.0,1.0
FAUG84501602#@$,1.0 units,-1.0,-1.0
FAUG85501302,-1.0,1.0,1.0
FAUG84401303,1.0,1.0,1.0
FAUG86401403,1.0,1.0,1.0
FAUG85401102,1.0 units,1.0 units,1.0
  FAUG86720603  ,1.0,1.0,1.0
ID_FAUG84720602,1.0,1.0,-1.0
ID_FAUG86902403,1.0,1.0,-1.0 units
  Faug85902103  #@$,1.0 units,1.0,1.0
FAUG86220601,1.0,1.0,1.0
FAUG84220402,-1.0,1.0,1.0
FAUG85621301,1.0,1.0,1.0
FAUG84101201,1.0,1.0,1.0
FAUG86321301,1.0 units,1.0,
FAUG85321403,1.0,1.0,1.0
  FAUG85203401  ,1.0,1.0,1.0
FAUG86203401,1.0,nan units,1.0
FAUG85102402#@$,1.0,1.0,1.0
ID_FAUG86102403#@$,1.0,1.0,1.0
,1.0,1.0,-1.0
FAUG85201302,1.0,1.0,1.0
FAUG85420103,1.0,1.0,1.0
FAUG84121402,1.0,1.0,1.0
FAUG85121501,1.0,1.0,1.0
  FAUG85422303  ,1.0,1.0,1.0
ID_FAUG86422303#@$,1.0,1.0,1.0
FAUG84521201,1.0,1.0,1.0
FAUG85421401,1.0,1.0,-1.0
FAUG85601501,1.0,1.0,1.0
FAUG86403302,1.0,1.0,
FAUG85403401,1.0,1.0,1.0
  Faug84403602  ,1.0,1.0,1.0
FAUG85202203,1.0,1.0,1.0
FAUG86202603,-1.0,1.0,1.0
FAUG86303203,1.0,1.0,
,1.0,1.0,1.0
FAUG84703401,1.0,1.0,1.0
faug85703603,,1.0,-1.0
NULL,1.0,1.0,1.0
Faug86603103,,1.0,1.0
N/A,1.0,1.0,1.0
FAUG87103603,1.0 units,0.0,0.0
FAUG85103403,1.0,0.0,0.0
  FAUG86103601  ,1.0,0.0,0.0
FAUG85103603,1.0,0.0,0.0
,1.0,-1.0,0.0
Id_Faug85903601,1.0,0.0,0.0
ID_  N/A  #@$,1.0,0.0,0.0
  FAUG85702603  ,1.0,0.0,0.0
  FAUG87702603  ,1.0,0.0,0.0
FAUG86702603,-1.0,0.0 Units,0.0
FAUG85702202,1.0,-1.0,0.0
Faug86601601,1.0,0.0,0.0
Faug87601601,1.0,0.0,0.0
FAUG87203603,1.0,0.0,0.0
  N/A  ,1.0,0.0,0.0
FAUG85203602#@$,1.0,0.0,
FAUG85101501,1.0,0.0,0.0
  Faug87102403  #@$,1.0 units,0.0,0.0
FAUG85102502,1.0,0.0,0.0
FAUG87201601,1.0,0.0,0.0
ID_  FAUG86201201  ,-1.0,0.0,0.0
FAUG87402401#@$,1.0,0.0,0.0
  FAUG86402501  ,1.0,0.0,0.0
FAUG86720402,1.0,0.0,0.0
ID_FAUG87720603,1.0,0.0,0.0 units
FAUG85221601,1.0,0.0,0.0
FAUG85703503,1.0,0.0,0.0 units
FAUG86703402,1.0,0.0 units,0.0
FAUG86622102,1.0,0.0,0.0
FAUG86622401,1.0,0.0,0.0
ID_FAUG85622501,1.0,0.0,0.0
FAUG87320302,,0.0,0.0
FAUG87320203,1.0,0.0,
NULL,1.0,0.0,-1.0
N/A,1.0,0.0,0.0
FAUG85122501,1.0,0.0 Units,0.0
Faug87122302,1.0,-1.0,0.0
faug85520302#@$,1.0,0.0,0.0
FAUG87501603,1.0,0.0 units,0.0
FAUG86501401,1.0 units,0.0,0.0
FAUG86503501,1.0,0.0,0.0 units
FAUG85503602,-1.0,0.0,0.0
FAUG87503503#@$,1.0,0.0 units,0.0
FAUG87603402,1.0 units,0.0 units,
FAUG85603502,1.0,0.0,0.0
ID_FAUG86603503,1.0,0.0,0.0 units
FAUG85403603,1.0,0.0,0.0
Faug86403303,1.0,0.0,0.0
ID_FAUG85421402,1.0,0.0,0.0
FAUG86421503,1.0,0.0,0.0
FAUG85121302,1.0,0.0 units,0.0
  FAUG86522501  ,-1.0,0.0,0.0
FAUG87522601,1.0,0.0,0.0
FAUG87622301,0.0,0.0 units,0.0
FAUG85203103#@$,0.0,0.0,0.0
  FAUG86703103  ,0.0,0.0,0.0
FAUG85402102,0.0,0.0 units,0.0
FAUG86403401#@$,0.0,0.0,0.0
FAUG86403502,0.0,0.0,0.0
FAUG85902503,0.0,0.0,0.0
FAUG86301102#@$,0.0,0.0,0.0
ID_FAUG86301401,,0.0,0.0
faug86103301,0.0,0.0,0.0
FAUG85601303,0.0,0.0,0.0 units
FAUG87601403#@$,,0.0,0.0
FAUG85601101,0.0 Units,0.0,0.0 units
Faug86601202,0.0,0.0,0.0
FAUG86903601,0.0,0.0,0.0
FAUG85702602,0.0,,0.0
FAUG85521603,0.0,0.0,0.0
FAUG86521501,0.0,,0.0
FAUG86521601,0.0,0.0,-1.0
Faug87521101,0.0,0.0,-1.0
FAUG87522503,0.0,0.0,0.0
  FAUG87422602  ,0.0,0.0,0.0
,0.0,0.0,0.0
FAUG87420302,0.0,0.0,0.0
FAUG87420603,-1.0,0.0,0.0
  FAUG86520501  ,0.0,0.0,0.0
ID_FAUG87520503,0.0,0.0,0.0
ID_FAUG85421301,0.0 units,0.0,0.0
FAUG86421603#@$,0.0 units,0.0,0.0
FAUG87421602,0.0,0.0,0.0
FAUG85122301,0.0,0.0,0.0
ID_FAUG87122603#@$,0.0 Units,0.0,0.0
FAUG85122202,0.0,0.0,0.0
FAUG87122202,0.0,0.0 Units,0.0
FAUG86422302,0.0,,0.0
FAUG87422401,0.0,1.0,0.0
  FAUG87102601  ,0.0,1.0,0.0
Faug86122503,0.0,1.0,0.0
N/A,0.0,1.0,0.0
FAUG87720601,0.0,1.0,0.0 units
FAUG87303103,0.0,1.0,0.0 units
FAUG86603102,0.0,1.0,
ID_FAUG86721203#@$,0.0,1.0,0.0
FAUG86321602,0.0,1.0,
  FAUG87520401  ,0.0,1.0,0.0
FAUG87520603,0.0,1.0,0.0
NULL#@$,0.0,1.0,0.0
ID_FAUG86621502,0.0 units,1.0,0.0
FAUG86902602,-1.0,1.0,0.0
,0.0,1.0,-1.0
FAUG86703403,0.0,1.0,0.0
  FAUG87220101  ,0.0,1.0,-1.0
FAUG87201303,0.0,1.0,0.0
FAUG87201602,0.0,1.0,0.0
FAUG87401202,0.0,-1.0,0.0
FAUG85601503#@$,0.0,1.0 units,0.0
FAUG86702403,0.0,1.0,0.0
ID_FAUG87522501,0.0,,0.0
FAUG86522603,0.0,1.0,0.0
FAUG86522101,0.0,1.0,0.0
FAUG85521302,0.0,1.0,0.0
ID_FAUG87521203,-1.0,1.0,0.0 units
FAUG85121102,0.0,1.0,0.0
FAUG85121502,0.0,1.0,0.0
FAUG86121501,0.0,,0.0
faug86420602,0.0,1.0,0.0
faug87420103,0.0,1.0,0.0
  FAUG86420503  ,0.0,1.0,0.0
FAUG85420602,0.0 units,1.0,0.0
FAUG86420202,0.0,1.0,0.0
  FAUG85402103  ,1.0,1.0,1.0
FAUG87622603,1.0,1.0,1.0
FAUG86221503,1.0,1.0,1.0
FAUG87221502,1.0,1.0,1.0
ID_FAUG86721103,1.0,1.0,1.0
FAUG86721303,1.0,1.0,1.0
  FAUG85721603  ,1.0,1.0,1.0 units
FAUG86320601,1.0,1.0,
FAUG86503401,-1.0,1.0,1.0 units
FAUG85501602#@$,1.0,1.0,1.0
FAUG85401603,1.0,1.0 UNITS,1.0
Id_Faug87401502,,1.0 Units,1.0
FAUG85720502,1.0,1.0,
FAUG85902601,1.0,1.0,1.0
FAUG86902601,1.0,1.0,1.0
faug87220303,1.0,1.0,1.0
FAUG85220402,1.0,1.0,1.0
FAUG85220401,1.0,1.0,1.0
faug86621603,1.0,1.0,-1.0
FAUG87621602,1.0,1.0,1.0
FAUG87101602#@$,1.0,1.0,1.0
FAUG87321601#@$,1.0,1.0,1.0
FAUG85321401,1.0,1.0,1.0
FAUG85321303,1.0,1.0,1.0
ID_FAUG85203403,1.0,1.0,1.0
FAUG86203503,1.0,1.0,nan units
FAUG86102402,1.0,1.0,1.0
FAUG86102201,,1.0,1.0
FAUG86301301#@$,1.0,1.0,1.0
FAUG86301203,1.0,1.0,1.0 units
FAUG87301203,1.0,-1.0,1.0
FAUG85301502,1.0,1.0 units,1.0
ID_FAUG85201203,1.0,1.0,1.0
FAUG87420502,1.0,1.0,1.0
    ,1.0,1.0,-1.0
ID_FAUG87121601,1.0,1.0,1.0 units
FAUG87522103,1.0,1.0,1.0
NULL,1.0,1.0,1.0
FAUG86422203,1.0,1.0,1.0
FAUG87422502,1.0,1.0,1.0
  FAUG85521601  ,1.0,1.0,1.0
FAUG87903302,1.0,1.0,1.0
FAUG85601102,,1.0,1.0
FAUG85520502#@$,1.0,-1.0,-1.0
FAUG86520601,1.0,1.0,1.0
FAUG87403403,1.0,1.0,1.0
FAUG86202602,1.0 units,1.0,1.0
ID_FAUG87202501,1.0,nan units,1.0
ID_FAUG87202602,1.0,-1.0,1.0
FAUG86303301,1.0,1.0,1.0 units
,1.0,1.0,1.0
FAUG85303201,1.0,1.0,1.0
FAUG87703103,1.0,,1.0
FAUG87703302,1.0,-1.0,1.0
ID_FAUG86603401,,1.0,-1.0
FAUG88103601,1.0,0.0,0.0
  FAUG87103502  ,1.0,0.0,0.0
FAUG86103603,1.0,,0.0
ID_,1.0,0.0,0.0
FAUG87702502#@$,1.0,,0.0
NULL,1.0,-1.0,0.0
FAUG86702501,1.0,0.0,0.0
FAUG87601402,1.0,0.0,
Faug86601602,1.0,0.0,0.0 units
FAUG86203603,1.0,0.0,0.0
FAUG88101503,1.0,0.0,0.0
FAUG86101502,1.0,0.0,0.0
FAUG86102603,1.0,0.0,0.0
FAUG87102502,1.0,0.0,0.0
FAUG88102602,1.0,0.0,0.0
  N/A  ,1.0,,0.0
FAUG88201402#@$,1.0,0.0,0.0
Faug86201303,1.0,0.0,0.0
FAUG87201202,1.0,0.0,0.0
FAUG88321402,1.0,-1.0,0.0
ID_FAUG86402402#@$,1.0,0.0,0.0
  FAUG87402402  ,1.0,0.0,0.0
FAUG87720301,1.0,0.0 Units,0.0
FAUG88720301#@$,1.0,0.0,0.0
N/A,1.0,0.0,0.0 units
FAUG88720502,1.0,0.0,0.0
FAUG86703503,1.0,0.0,0.0
  FAUG86401503  ,1.0,0.0,0.0
  FAUG87320602  ,1.0,0.0,0.0
FAUG88320602,1.0,0.0,0.0 units
FAUG87721401,1.0,,0.0
FAUG86721601,1.0,0.0,0.0
N/A,1.0,0.0,0.0
  FAUG88122502  ,1.0,0.0,0.0
FAUG87220502,1.0,,0.0
FAUG86520301,1.0,0.0,0.0
FAUG87520502,1.0,,0.0
ID_FAUG87501402,1.0 units,0.0,0.0
ID_,1.0,0.0,
FAUG88503403,1.0,0.0,0.0
Faug87603503#@$,1.0,0.0,0.0
FAUG88603502,1.0 units,0.0,0.0
FAUG87403402,1.0,0.0,0.0
null,-1.0,0.0,0.0
faug86421101,1.0,0.0,
FAUG88303402,1.0,0.0,0.0
,1.0,0.0,0.0 units
id_n/a,,0.0,0.0
FAUG88121402,1.0,0.0,0.0
NULL,1.0,0.0,0.0
FAUG87420401,1.0,0.0,0.0
FAUG88101103,0.0,0.0,0.0
  FAUG87320303  ,0.0,0.0,0.0
FAUG88403303,0.0 UNITS,0.0,0.0
FAUG86321501,-1.0,0.0 units,0.0
N/A,0.0,0.0,0.0
FAUG86603501,0.0,0.0,0.0
FAUG87702102,0.0,0.0,0.0 UNITS
faug88702403,0.0,0.0,0.0
FAUG86521602,0.0,0.0,-1.0
  FAUG86522502  ,0.0 Units,0.0,0.0
FAUG88522302#@$,0.0,-1.0,0.0
FAUG88522503,0.0,0.0,0.0
FAUG88522203,0.0,0.0 units,0.0
FAUG86121403,0.0 units,0.0,0.0
FAUG87121502,0.0,0.0,0.0 units
FAUG87520601,0.0,0.0,0.0
FAUG86520502#@$,0.0,,0.0
faug87520303,nan units,0.0,0.0
FAUG86520402,0.0,0.0,0.0
ID_  FAUG88520503  ,0.0,0.0,0.0
faug87421301,0.0,0.0,0.0
FAUG86421402,0.0,0.0,0.0
,0.0,0.0,
FAUG88122601#@$,0.0,0.0,0.0
FAUG87422201,0.0,1.0,0.0
FAUG88422201,0.0,1.0 units,0.0
faug86301503,0.0,1.0,0.0
FAUG88421302,0.0,1.0,0.0
Faug88421303,,1.0,0.0
FAUG88122602,0.0,1.0,0.0
ID_NULL,0.0 units,1.0,
ID_FAUG88303201#@$,0.0,1.0 units,0.0
FAUG87603303,0.0,1.0,0.0 units
ID_FAUG88203403#@$,0.0,1.0,-1.0
FAUG87321403,0.0,1.0,
FAUG87321602,0.0,1.0,0.0
  FAUG87221303  ,0.0,1.0,0.0
  FAUG88520403  ,0.0,1.0,0.0
FAUG86621303,0.0,1.0,0.0 units
FAUG86902302,-1.0,1.0,0.0
faug88501201,0.0,1.0,0.0
FAUG86501603,0.0,,0.0
FAUG87501502,-1.0,1.0,0.0 units
ID_FAUG86703502,0.0,1.0,0.0
  FAUG87201603  ,0.0,1.0 units,0.0
FAUG86201202,,1.0,0.0
  FAUG86402301  ,0.0,1.0,0.0
FAUG87402302#@$,0.0,1.0 units,nan units
,0.0,1.0,0.0
FAUG87103203,0.0,1.0,0.0
  Faug86522103  ,0.0,1.0,0.0
FAUG87522201,0.0,1.0,0.0
ID_FAUG88521103,0.0,1.0,0.0
FAUG87521401#@$,0.0,1.0 units,0.0
ID_FAUG87521602,-1.0,1.0,0.0
FAUG86121301,0.0,1.0,0.0 units
FAUG87121302,0.0 units,1.0,0.0
FAUG87121203,0.0,1.0,0.0 units
,0.0,1.0,0.0
FAUG88121101,0.0,1.0 units,
FAUG88420403,0.0,1.0 units,0.0
FAUG86420603,0.0,-1.0,0.0
FAUG86420502,0.0,1.0 units,0.0
FAUG87420601,0.0,1.0,0.0
NULL,1.0,1.0,1.0
FAUG88402601,1.0 units,,-1.0
FAUG86622301,1.0,1.0,1.0 units
id_faug87622501,1.0,1.0,1.0 units
FAUG88622503,1.0,1.0,1.0
FAUG86221603#@$,1.0,1.0,1.0
FAUG88221603,1.0,1.0,1.0
FAUG88721603,1.0,1.0,-1.0
FAUG87503302#@$,1.0,1.0,1.0
FAUG87503402,1.0,1.0,1.0
FAUG86503601,1.0,1.0,1.0
FAUG86501103#@$,1.0,1.0,1.0
  FAUG88501503  ,1.0,1.0,1.0
Faug88401401,1.0,1.0,1.0
FAUG87401402,1.0,1.0,1.0
FAUG86902103,1.0,1.0,1.0 units
FAUG88902402,1.0,1.0,1.0
ID_FAUG87902602,1.0,1.0,1.0
FAUG86220301,1.0,,1.0 units
FAUG86220403,1.0,1.0,-1.0
FAUG88220402,1.0,1.0,1.0
Faug88621301,1.0 units,,1.0 units
ID_N/A,1.0,1.0,1.0
FAUG86621203,1.0,1.0,1.0
FAUG87101601,1.0,1.0,1.0
FAUG86101203,1.0,-1.0,1.0
FAUG86321403,1.0,1.0,1.0
FAUG87203303#@$,1.0,1.0,1.0
Faug88203203,1.0,1.0,-1.0
FAUG87301301,1.0,1.0,1.0
faug86301502,1.0,1.0,1.0
FAUG88301503,1.0,1.0,1.0
    ,1.0,1.0,1.0
FAUG88420201,1.0 units,1.0,
FAUG86121302,,1.0,1.0
FAUG88422503,1.0,1.0,1.0
FAUG87422601,1.0,1.0,1.0
FAUG87521303#@$,1.0,1.0,1.0
FAUG88421501,1.0,,-1.0
FAUG86122303,1.0,1.0,1.0 units
  FAUG88520502  ,1.0,,1.0 units
FAUG88403402,1.0,1.0,1.0
ID_FAUG87202302,,1.0,1.0
FAUG86202403,1.0 units,1.0,1.0
FAUG86202303,1.0,1.0 Units,1.0
FAUG88202403,-1.0,1.0,1.0
ID_FAUG86303603,1.0,1.0,1.0
FAUG87303502,1.0,1.0 units,1.0
  FAUG88703402  ,1.0,1.0,1.0
FAUG87703601,1.0 units,1.0 units,1.0
FAUG86603602,1.0,1.0,1.0
FAUG86603201,1.0,1.0,1.0 units
ID_FAUG87103302,1.0,0.0,0.0
FAUG88103303,1.0 units,0.0 units,0.0
FAUG89103501,-1.0,0.0,0.0
ID_FAUG88903602,1.0,0.0,0.0
FAUG87903501,1.0,0.0,0.0
FAUG88702203,1.0,0.0,0.0
  FAUG89702603  ,1.0,0.0,0.0
FAUG87702101,1.0,0.0,0.0
FAUG88601601,1.0,0.0,0.0
FAUG89601503,1.0,0.0,0.0
FAUG87601603,1.0,0.0 units,0.0
FAUG88301302,1.0,0.0 units,0.0 units
faug89301502,1.0,-1.0,
FAUG89203301#@$,1.0,0.0,0.0
  FAUG87203601  #@$,1.0,0.0,0.0
  FAUG88621303  ,1.0,0.0,0.0
FAUG87621503,1.0,0.0,0.0
FAUG89621302,1.0,0.0,0.0
N/A,1.0,0.0,0.0
FAUG87101603,1.0,0.0,0.0
